Status;Bestellnummer;Name;Notiz;Produzent;Herkunft;Einheit;Nettopreis;MwSt;Pfand;Gebindegröße;Leer1;Leer2;Kategorie
;40338;Kokosraspel medium, 5kg;5kg, 6.49 €/Einheit;kbA;LK;250g;1.57;7;;20;;;Trockenfrüchte
;20323;Kokosraspel medium, 25kg;25kg, 5.71 €/Einheit;kbA;LK/VN;1kg;5.54;7;;25;;;Trockenfrüchte
;20652;Kokosraspel medium Rohkost, 25kg;25kg, 6.13 €/Einheit;kbA;LK;1kg;5.95;7;;25;;;Trockenfrüchte
;20366;Kokosraspel fein, 25kg;25kg, 5.60 €/Einheit;kbA;LK/VN;1kg;5.43;7;;25;;;Trockenfrüchte
;22180;Kokosnuss Streifen (smile) Rohkost, 10kg;10kg, 8.15 €/Einheit;kbA;LK;500g;3.95;7;;20;;;Trockenfrüchte
;22298;Bananenchips gesalzen, 5kg;5kg, 5.28 €/Einheit;kbA;PH;250g;1.28;7;;20;;;Trockenfrüchte
;42317;Apfelchips rotschalig, 6/50g;6/50g, 1.49 €/Einheit;kbA;HU;50g;1.45;7;;6;;;Trockenfrüchte
;42321;Apfelchips rotschalig, 6/300g;6/300g, 6.59 €/Einheit;kbA;HU;300g;6.39;7;;6;;;Trockenfrüchte
;42307;Bananenchips gesüßt, 6/250g;6/250g, 1.89 €/Einheit;kbA;PH;250g;1.83;7;;6;;;Trockenfrüchte
;42313;Bananenchips gesüßt, 6/500g;6/500g, 3.59 €/Einheit;kbA;PH;500g;3.48;7;;6;;;Trockenfrüchte
;42315;Bananenchips ungesüßt, 6/250g;6/250g, 2.09 €/Einheit;kbA;PH;250g;2.03;7;;6;;;Trockenfrüchte
;45826;Bananenchips gesalzen, 6/250g;6/250g, 1.99 €/Einheit;kbA;PH;250g;1.93;7;;6;;;Trockenfrüchte
;42308;Kokoschips geröstet ungesüßt, 6/250g;6/250g, 2.19 €/Einheit;kbA;LK;250g;2.12;7;;6;;;Trockenfrüchte
;40322;Kokosraspel medium, 6/200g;6/200g, 1.79 €/Einheit;kbA;LK;200g;1.74;7;;6;;;Trockenfrüchte
;40887;Kokosnuss Streifen (smile) Rohkost, 6/150g;6/150g, 1.89 €/Einheit;kbA;LK;150g;1.83;7;;6;;;Trockenfrüchte
;21354;Knack- und Fruchtmischung, 12,5kg;12,5kg, 10.58 €/Einheit;kbA;DE;500g;5.13;7;;25;;;Bode Mischungen
;21283;Nusskernmischung, 5kg;5kg, 13.40 €/Einheit;kbA;DE;250g;3.25;7;;20;;;Bode Mischungen
;21116;Nusskernmischung mit Pekannusskernen, 12,5kg;12,5kg, 12.66 €/Einheit;kbA;DE;500g;6.14;7;;25;;;Bode Mischungen
;27069;Nusskernmischung mit Pekannusskerne, 25kg;25kg, 12.45 €/Einheit;kbA;DE;1kg;12.08;7;;25;;;Bode Mischungen
;22760;Bruchkernmischung, 12,5kg;12,5kg, 10.32 €/Einheit;kbA;DE;500g;5.01;7;;25;;;Bode Mischungen
;42761;Bruchkernmischung, 1kg;1kg, 12.19 €/Einheit;kbA;DE;50g;0.59;7;;20;;;Bode Mischungen
;42762;Bruchkernmischung, 5kg;5kg, 11.09 €/Einheit;kbA;DE;250g;2.69;7;;20;;;Bode Mischungen
;21126;Studentenfutter, 12,5kg;12,5kg, 8.95 €/Einheit;kbA;DE;500g;4.34;7;;25;;;Bode Mischungen
;21274;Studentenfutter mit Pekannusskernen, 12,5kg;12,5kg, 9.52 €/Einheit;kbA;DE;500g;4.62;7;;25;;;Bode Mischungen
;27026;Nuss-Frucht Mix Superfood, 12,5kg;12,5kg, 11.33 €/Einheit;kbA;DE;500g;5.5;7;;25;;;Bode Mischungen
;20940;Couch Crunch - Nuss-Frucht Mix geröstet & gesalzen, 25kg;25kg, 9.58 €/Einheit;kbA;DE;1kg;9.29;7;;25;;;Bode Mischungen
;40941;Couch Crunch - Nuss-Frucht Mix geröstet & gesalzen, 5kg;5kg, 10.29 €/Einheit;kbA;DE;250g;2.5;7;;20;;;Bode Mischungen
;22728;Quinestrone Karotte/Lauch, 5kg;5kg, 8.10 €/Einheit;kbA;DE;250g;1.96;7;;20;;;Bode Mischungen
;22729;Quinestrone Paprika, 5kg;5kg, 8.95 €/Einheit;kbA;DE;250g;2.17;7;;20;;;Bode Mischungen
;27012;Berry on Top - Superfood Mix mit Chia & Beeren, 10kg;10kg, 9.64 €/Einheit;kbA;DE;500g;4.68;7;;20;;;Bode Mischungen
;27030;Salat Topping, 12,5kg;12,5kg, 6.76 €/Einheit;kbA;DE;500g;3.28;7;;25;;;Bode Mischungen
;27027;Quinoa Porridge Chia & Vanille, 20kg;20kg, 6.62 €/Einheit;kbA;DE;1kg;6.42;7;;20;;;Bode Mischungen
;27028;Quinoa Porridge Cranberry & Schoko, 20kg;20kg, 5.23 €/Einheit;kbA;DE;1kg;5.07;7;;20;;;Bode Mischungen
;27031;Quinoa Porridge Berren & Erdmandeln, 20kg;20kg, 5.18 €/Einheit;kbA;DE;1kg;5.02;7;;20;;;Bode Mischungen
;20012;Porridge Apfel & Zimt mit Quinoa, 20kg;20kg, 4.86 €/Einheit;kbA;DE;1kg;4.71;7;;20;;;Bode Mischungen
;21108;Müsli Nuss, 12,5kg;12,5kg, 3.80 €/Einheit;kbA;DE;500g;1.84;7;;25;;;Bode Mischungen
;27053;Müsli Nuss, 25kg;25kg, 3.69 €/Einheit;kbA;DE;1kg;3.58;7;;25;;;Bode Mischungen
;21113;Müsli Früchte, 12,5kg;12,5kg, 3.07 €/Einheit;kbA;DE;500g;1.49;7;;25;;;Bode Mischungen
;27054;Müsli Früchte, 25kg;25kg, 2.96 €/Einheit;kbA;DE;1kg;2.87;7;;25;;;Bode Mischungen
;21114;Müsli tropisch, 12,5kg;12,5kg, 2.74 €/Einheit;kbA;DE;500g;1.33;7;;25;;;Bode Mischungen
;20798;Müsli tropisch, 25kg;25kg, 2.60 €/Einheit;kbA;DE;1kg;2.52;7;;25;;;Bode Mischungen
;20829;Müsli Blaubeer, 25kg;25kg, 4.71 €/Einheit;kbA;DE;1kg;4.57;7;;25;;;Bode Mischungen
;21115;Müsli Blaubeer, 12,5kg;12,5kg, 4.82 €/Einheit;kbA;DE;500g;2.34;7;;25;;;Bode Mischungen
;21125;Müsli Amaranth-Beeren, 12,5kg;12,5kg, 4.22 €/Einheit;kbA;DE;500g;2.05;7;;25;;;Bode Mischungen
;20799;Müsli Vital, 25kg;25kg, 2.73 €/Einheit;kbA;DE;1kg;2.65;7;;25;;;Bode Mischungen
;21127;Müsli Vital, 12,5kg;12,5kg, 2.85 €/Einheit;kbA;DE;500g;1.38;7;;25;;;Bode Mischungen
;21133;Müsli Schoko, 12,5kg;12,5kg, 4.18 €/Einheit;kbA;DE;500g;2.03;7;;25;;;Bode Mischungen
;27046;Müsli Schoko, 20kg;20kg, 4.08 €/Einheit;kbA;DE;1kg;3.96;7;;20;;;Bode Mischungen
;21144;Müsli Erdbeer, 12,5kg;12,5kg, 3.48 €/Einheit;kbA;DE;500g;1.69;7;;25;;;Bode Mischungen
;21389;Müsli Amaranth-Beere, 20kg;20kg, 4.12 €/Einheit;kbA;DE;1kg;4;7;;20;;;Bode Mischungen
;21390;Müsli Erdbeer, 25kg;25kg, 3.38 €/Einheit;kbA;DE;1kg;3.28;7;;25;;;Bode Mischungen
;20797;Müsli Dinkel mit Früchten, 20kg;20kg, 5.98 €/Einheit;kbA;DE;1kg;5.8;7;;20;;;Bode Mischungen
;21217;Müsli Dinkel mit Früchten, 12,5kg;12,5kg, 6.09 €/Einheit;kbA;DE;500g;2.95;7;;25;;;Bode Mischungen
;21104;Crunchy Frucht (Hafer), 6kg;6kg, 5.28 €/Einheit;kbA;DE;500g;2.56;7;;12;;;Bode Mischungen
;21119;Knabber-Crunchy (Hafer), 6kg;6kg, 6.04 €/Einheit;kbA;DE;500g;2.93;7;;12;;;Bode Mischungen
;21120;Crunchy Schoko (Hafer, Reis), 6kg;6kg, 6.14 €/Einheit;kbA;DE;500g;2.98;7;;12;;;Bode Mischungen
;21143;Crunchy Erdbeer (Hafer), 5kg;5kg, 7.68 €/Einheit;kbA;DE;250g;1.86;7;;20;;;Bode Mischungen
;21224;Crunchy Dinkel mit Cranberries, 6kg;6kg, 6.39 €/Einheit;kbA;DE;500g;3.1;7;;12;;;Bode Mischungen
;21225;Crunchy Dinkel mit Cranberries, 25kg;25kg, 5.64 €/Einheit;kbA;DE;1kg;5.47;7;;25;;;Bode Mischungen
;23447;Crunchy Nuss (Hafer), 25kg;25kg, 5.78 €/Einheit;kbA;DE;1kg;5.61;7;;25;;;Bode Mischungen
;27018;Crunchy Erdbeer (Hafer), 20kg;20kg, 6.34 €/Einheit;kbA;DE;1kg;6.15;7;;20;;;Bode Mischungen
;27019;Crunchy Schoko (Hafer, Reis), 20kg;20kg, 5.44 €/Einheit;kbA;DE;1kg;5.28;7;;20;;;Bode Mischungen
;27066;Coffee Kick (Nuss-Frucht-Mischung Espresso), 12,5kg;12,5kg, 11.47 €/Einheit;kbA;DE;500g;5.56;7;;25;;;Bode Mischungen
;27072;Luxusleben-Macadamia Nuss-Frucht-Mix, 12,5kg;12,5kg, 13.02 €/Einheit, ohne Rosinen;kbA;DE;500g;6.31;7;;25;;;Bode Mischungen
;27073;Zaubernuss Macadamia-Nuss-Mix, 12,5kg;12,5kg, 16.54 €/Einheit;kbA;DE;500g;8.02;7;;25;;;Bode Mischungen
;48089;Bode Box Garden Love, 1Kt.;1Kt., 21.18 €/Einheit;kbA;DE;Kt.;20.54;7;;1;;;Bode Mischungen
;48082;Bode Bio Box Happiness, 1Kt.;1Kt., 21.18 €/Einheit;kbA;DE;Kt.;20.54;7;;1;;;Bode Mischungen
;48083;Bode Bio Box Wellness, 1Kt.;1Kt., 21.18 €/Einheit;kbA;DE;Kt.;20.54;7;;1;;;Bode Mischungen
;41223;Knack- und Fruchtmischung, 6/175g;6/175g, 2.49 €/Einheit;kbA;DE;175g;2.42;7;;6;;;Bode Mischungen
;41145;Nusskernmischung, 6/250g;6/250g, 3.79 €/Einheit;kbA;DE;250g;3.68;7;;6;;;Bode Mischungen
;41146;Nusskernmischung, 6/500g;6/500g, 7.29 €/Einheit;kbA;DE;500g;7.07;7;;6;;;Bode Mischungen
;41130;Studentenfutter, 6/250g;6/250g, 2.89 €/Einheit;kbA;DE;250g;2.8;7;;6;;;Bode Mischungen
;41127;Studentenfutter, 6/500g;6/500g, 5.49 €/Einheit;kbA;DE;500g;5.33;7;;6;;;Bode Mischungen
;41202;Studentenfutter mit Cranberries, 6/250g;6/250g, 2.99 €/Einheit;kbA;DE;250g;2.9;7;;6;;;Bode Mischungen
;48051;Nuss-Frucht Mix Superfood, 6/200g;6/200g, 2.89 €/Einheit;kbA;DE;200g;2.8;7;;6;;;Bode Mischungen
;40942;Couch Crunch Nuss-Frucht Mix geröstet & gesalzen, 6x175g;6x175g, 2.29 €/Einheit;kbA;DE;175g;2.22;7;;6;;;Bode Mischungen
;48059;Quinoa Porridge Chia & Vanille, 6/400g;6/400g, 3.29 €/Einheit;kbA;DE;400g;3.19;7;;6;;;Bode Mischungen
;48065;Quinoa Porridge Cranberry & Schoko, 6/400g;6/400g, 2.79 €/Einheit;kbA;DE;400g;2.71;7;;6;;;Bode Mischungen
;40212;Porridge Apfel & Zimt mit Quinoa, 6/400g;6/400g, 2.59 €/Einheit;kbA;DE;400g;2.51;7;;6;;;Bode Mischungen
;41165;Crunchy Nuss (Hafer), 6/500g;6/500g, 3.99 €/Einheit;kbA;DE;500g;3.87;7;;6;;;Bode Mischungen
;41166;Crunchy Frucht (Hafer), 6/500g;6/500g, 3.39 €/Einheit;kbA;DE;500g;3.29;7;;6;;;Bode Mischungen
;41169;Crunchy Schoko (Hafer, Reis), 6/500g;6/500g, 3.74 €/Einheit;kbA;DE;500g;3.63;7;;6;;;Bode Mischungen
;41170;Crunchy Nuss-Amaranth (Hafer), 6/500g;6/500g, 4.19 €/Einheit;kbA;DE;500g;4.06;7;;6;;;Bode Mischungen
;41172;Crunchy Erdbeer (Hafer), 6/500g;6/500g, 4.19 €/Einheit;kbA;DE;500g;4.06;7;;6;;;Bode Mischungen
;41185;Crunchy Dinkel mit Cranberries, 6/500g;6/500g, 3.89 €/Einheit;kbA;DE;500g;3.77;7;;6;;;Bode Mischungen
;48080;Coffee Kick (Nuss-Frucht Mischung Espresso), 6/200g;6/200g, 2.62 €/Einheit;kbA;DE;200g;2.54;7;;6;;;Bode Mischungen
;21602;Alfalfa, 25kg;25kg, 9.78 €/Einheit;kbA;CN;1kg;9.49;7;;25;;;Saaten
;21628;Chiasaat schwarz, 25kg;25kg, 8.36 €/Einheit;kbA;PY/AR;1kg;8.11;7;;25;;;Saaten
;41657;Chiasaat schwarz, 5kg;5kg, 9.09 €/Einheit;kbA;PY;250g;2.2;7;;20;;;Saaten
;40877;Hanfsamen geschält ungeröstet, 5kg;5kg, 11.29 €/Einheit;kbA;CN;250g;2.74;7;;20;;;Saaten
;21610;Hanfsamen geschält ungeröstet, 20kg;20kg, 10.49 €/Einheit;kbA;CN;1kg;10.18;7;;20;;;Saaten
;40878;Hanfsamen ungeschält ungeröstet, 5kg;5kg, 4.79 €/Einheit;kbA;CN;250g;1.16;7;;20;;;Saaten
;21634;Hanfsamen ungeschält ungeröstet, 25kg;25kg, 4.01 €/Einheit;kbA;CN/FR;1kg;3.89;7;;25;;;Saaten
;23224;Senfsaat braun ganz, 25kg;25kg, 4.22 €/Einheit;kbA;IN;1kg;4.09;7;;25;;;Saaten
;23205;Gelbsenfsaat ganz, 25kg;25kg, 6.68 €/Einheit;kbA;IN;1kg;6.48;7;;25;;;Saaten
;21608;Kürbiskerne dunkelgrün GWS China, 25kg;25kg, 10.34 €/Einheit;kbA;CN;1kg;10.03;7;;25;;;Saaten
;40568;Kürbiskerne dunkelgrün Europa, 5kg;5kg, 12.69 €/Einheit;kbA;AU;250g;3.08;7;;20;;;Saaten
;21606;Kürbiskerne dunkelgrün Premium Europa, 25kg;25kg, 11.98 €/Einheit;kbA;AU/HU;1kg;11.62;7;;25;;;Saaten
;21604;Kürbiskerne hellgr. shine skin China, 25kg;25kg, 9.98 €/Einheit;kbA;CN;1kg;9.68;7;;25;;;Saaten
;21653;Kürbiskerne dunkelgrün GWS Grade AA China, 25kg;25kg, 10.64 €/Einheit;kbA;CN;1kg;10.32;7;;25;;;Saaten
;40558;Leinsaat braun, 5kg;5kg, 4.39 €/Einheit;kbA;IN;250g;1.06;7;;20;;;Saaten
;21613;Leinsaat braun, 25kg;25kg, 3.68 €/Einheit;kbA;IN;1kg;3.57;7;;25;;;Saaten
;21646;Leinsaat braun Europa, 25kg;25kg, 3.98 €/Einheit;kbA;PL/CZ/FR;1kg;3.86;7;;25;;;Saaten
;21618;Leinsaat goldgelb, 25kg;25kg, 4.48 €/Einheit;kbA;RUS;1kg;4.35;7;;25;;;Saaten
;21637;Leinsaat goldgelb Europa, 25kg;25kg, 4.56 €/Einheit;kbA;PL/CZ/KZ;1kg;4.42;7;;25;;;Saaten
;41605;Blaumohn, 5kg;5kg, 7.09 €/Einheit;kbA;TR;250g;1.72;7;;20;;;Saaten
;21622;Blaumohn, 25kg;25kg, 6.30 €/Einheit;kbA;TR;1kg;6.11;7;;25;;;Saaten
;21623;Weißmohn, 25kg;25kg, 8.96 €/Einheit;kbA;TR;1kg;8.69;7;;25;;;Saaten
;41648;Sesamsaat ungeschält, 5kg;5kg, 4.54 €/Einheit;kbA;PY;250g;1.1;7;;20;;;Saaten
;21614;Sesamsaat ungeschält, 25kg;25kg, 3.86 €/Einheit;kbA;IN/PY/HU;1kg;3.74;7;;25;;;Saaten
;21726;Sesamsaat ungeschält Demeter Ägypten, 25kg;25kg, 5.88 €/Einheit;kbdA*;EG;1kg;5.7;7;;25;;;Saaten
;40561;Sesamsaat geschält, 5kg;5kg, 5.44 €/Einheit;kbA;IN;250g;1.32;7;;20;;;Saaten
;21619;Sesamsaat geschält, 25kg;25kg, 4.76 €/Einheit;kbA;IN;1kg;4.62;7;;25;;;Saaten
;21639;Sesamsaat schwarz ungeschält, 25kg;25kg, 4.47 €/Einheit;kbA;BO/IN;1kg;4.34;7;;25;;;Saaten
;21629;Sonnenblumenkerne Bakery, 25kg;25kg, 3.99 €/Einheit;kbA;CN;1kg;3.87;7;;25;;;Saaten
;21645;Sonnenblumenkerne Bakery Europa, 25kg;25kg, 3.89 €/Einheit;kbA;HU;1kg;3.77;7;;25;;;Saaten
;40569;Sonnenblumenkerne Confectionary, 5kg;5kg, 5.09 €/Einheit;kbA;IT;250g;1.23;7;;20;;;Saaten
;21617;Sonnenblumenkerne Confectionary, 25kg;25kg, 4.39 €/Einheit;kbA;CN;1kg;4.26;7;;25;;;Saaten
;21650;Sonnenblumenkerne Confectionary Europa, 25kg;25kg, 4.29 €/Einheit;kbA;IT;1kg;4.16;7;;25;;;Saaten
;21748;Sonnenblumenkerne High Oleic, 25kg;25kg, 4.81 €/Einheit;kbA;RO;1kg;4.67;7;;25;;;Saaten
;21616;Sonnenblumenkerne Demeter, 25kg;25kg, 4.86 €/Einheit;kbdA*;HU;1kg;4.71;7;;25;;;Saaten
;23514;Flohsamen hell (Indien), 25kg;25kg, 5.24 €/Einheit;kbA;IN;1kg;5.08;7;;25;;;Saaten
;23521;Flohsamenschalen, 25kg;25kg, 14.89 €/Einheit;kbA;IN;1kg;14.44;7;;25;;;Saaten
;23592;Flohsamenschalen gemahlen, 25kg;25kg, 21.09 €/Einheit;kbA;IN;1kg;20.46;7;;25;;;Saaten
;21740;Rapssaat für Öl (erucasäurearm), 25kg;25kg, 4.70 €/Einheit;kbA;HR;1kg;4.56;7;;25;;;Saaten
;41603;Alfalfa, 1kg;1kg, 11.59 €/Einheit;kbA;CN;50g;0.56;7;;20;;;Saaten
;45714;Chiasaat schwarz, 6/500g;6/500g, 5.19 €/Einheit;kbA;PY;500g;5.03;7;;6;;;Saaten
;41643;Kürbiskerne dunkelgrün China, 6/500g;6/500g, 6.19 €/Einheit;kbA;CN;500g;6;7;;6;;;Saaten
;41630;Kürbiskerne dunkelgrün Europa, 6/500g;6/500g, 7.09 €/Einheit;kbA;AU/UA/CZ;500g;6.88;7;;6;;;Saaten
;41644;Kürbiskerne dunkelgrün Europa, 6/1000g;6/1000g, 12.99 €/Einheit;kbA;AU/UA/CZ;1000g;12.6;7;;6;;;Saaten
;41609;Kürbiskerne hellgrün China, 6/200g;6/200g, 2.69 €/Einheit;kbA;CN;200g;2.61;7;;6;;;Saaten
;41631;Kürbiskerne hellgrün China, 6/500g;6/500g, 6.09 €/Einheit;kbA;CN;500g;5.91;7;;6;;;Saaten
;41645;Blaumohn, 6/500g;6/500g, 4.19 €/Einheit;kbA;CZ;500g;4.06;7;;6;;;Saaten
;41623;Sesamsaat ungeschält, 6/500g;6/500g, 2.94 €/Einheit;kbA;IN/UG;500g;2.85;7;;6;;;Saaten
;40379;Sesamsaat geschält, 6/250g;6/250g, 1.79 €/Einheit;kbA;IN/UG;250g;1.74;7;;6;;;Saaten
;41656;Sesamsaat schwarz, 6/250g;6/250g, 1.74 €/Einheit;kbA;BO;250g;1.69;7;;6;;;Saaten
;40660;Gelbsenfsaat ganz, 1kg;1kg, 8.49 €/Einheit;kbA;IN;50g;0.41;7;;20;;;Saaten
;41618;Sonnenblumenkerne, 6/500g;6/500g, 3.14 €/Einheit;kbA;IT;500g;3.05;7;;6;;;Saaten
;41625;Sonnenblumenkerne, 6/1000g;6/1000g, 5.39 €/Einheit;kbA;IT/CN;1000g;5.23;7;;6;;;Saaten
;48056;Flohsamenschalen, 6/400g;6/400g, 7.24 €/Einheit;kbA;IN;400g;7.02;7;;6;;;Saaten
;45838;Flohsamenschalen gemahlen (Indien), 6/500g;6/500g, 3.99 €/Einheit;kbA;IN;500g;3.87;7;;6;;;Saaten
;42669;Azukibohnen, 5kg;5kg, 4.79 €/Einheit;kbA;CN;250g;1.16;7;;20;;;Hülsenfrüchte
;20821;Azukibohnen, 25kg;25kg, 4.09 €/Einheit;kbA;CN;1kg;3.97;7;;25;;;Hülsenfrüchte
;20816;Linsen schwarz (Beluga), 25kg;25kg, 3.49 €/Einheit;kbA;CA;1kg;3.39;7;;25;;;Hülsenfrüchte
;20811;Berglinsen grün (Typ du Puy), 25kg;25kg, 3.29 €/Einheit;kbA;CA;1kg;3.19;7;;25;;;Hülsenfrüchte
;20814;Berglinsen braun (Gourmet), 25kg;25kg, 2.53 €/Einheit;kbA;CA;1kg;2.45;7;;25;;;Hülsenfrüchte
;42668;Bohnen schwarz (black turtle), 5kg;5kg, 3.80 €/Einheit;kbA;CN;250g;0.92;7;;20;;;Hülsenfrüchte
;20823;Bohnen schwarz (black turtle), 25kg;25kg, 3.06 €/Einheit;kbA;CN;1kg;2.97;7;;25;;;Hülsenfrüchte
;42665;Linsen braun (Teller, Laird), 5kg;5kg, 4.79 €/Einheit;kbA;IT;250g;1.16;7;;20;;;Hülsenfrüchte
;20809;Linsen braun (Teller, Laird), 25kg;25kg, 3.99 €/Einheit;kbA;IT/TR;1kg;3.87;7;;25;;;Hülsenfrüchte
;20805;Kichererbsen 7-8 mm, 25kg;25kg, 3.07 €/Einheit;kbA;TR;1kg;2.98;7;;25;;;Hülsenfrüchte
;20803;Erbsen grün, 25kg;25kg, 2.10 €/Einheit;kbA;IT;1kg;2.04;7;;25;;;Hülsenfrüchte
;20804;Erbsen split grün, 25kg;25kg, 2.85 €/Einheit;kbA;HU/SK;1kg;2.76;7;;25;;;Hülsenfrüchte
;20806;Hülsenfrüchte Mix, 25kg;25kg, 3.16 €/Einheit;kbA;DE;1kg;3.07;7;;25;;;Hülsenfrüchte
;20807;Kidneybohnen rot, 25kg;25kg, 3.50 €/Einheit;kbA;CN;1kg;3.4;7;;25;;;Hülsenfrüchte
;20363;Lupinen weiss ganz, 25kg;25kg, 4.50 €/Einheit;kbA;DE;1kg;4.37;7;;25;;;Hülsenfrüchte
;20362;Lupinenschrot süß (aus weisser Lupine), 25kg;25kg, 5.79 €/Einheit;kbA;FR;1kg;5.62;7;;25;;;Hülsenfrüchte
;40559;Linsen rot, 5kg;5kg, 5.59 €/Einheit;kbA;TR;250g;1.36;7;;20;;;Hülsenfrüchte
;20810;Linsen rot, 25kg;25kg, 4.79 €/Einheit;kbA;TR;1kg;4.65;7;;25;;;Hülsenfrüchte
;20824;Linsen rot Split, 25kg;25kg, 4.79 €/Einheit;kbA;TR;1kg;4.65;7;;25;;;Hülsenfrüchte
;23528;Linsen gelb split, 25kg;25kg, 4.79 €/Einheit;kbA;TR;1kg;4.65;7;;25;;;Hülsenfrüchte
;20813;Mungbohnen, 25kg;25kg, 3.80 €/Einheit;kbA;CN;1kg;3.69;7;;25;;;Hülsenfrüchte
;20822;Pintobohnen (Borlotti), 25kg;25kg, 3.06 €/Einheit;kbA;CN;1kg;2.97;7;;25;;;Hülsenfrüchte
;20817;Sojabohnen, 25kg;25kg, 2.21 €/Einheit;kbA;CN;1kg;2.14;7;;25;;;Hülsenfrüchte
;20610;Sojabohnen Europa, 25kg;25kg, 2.42 €/Einheit;kbA;IT;1kg;2.35;7;;25;;;Hülsenfrüchte
;42666;Weiße Bohnen Riesen, 5kg;5kg, 6.39 €/Einheit;kbA;CN;250g;1.55;7;;20;;;Hülsenfrüchte
;20820;Weiße Bohnen Riesen, 25kg;25kg, 4.55 €/Einheit;kbA;CN;1kg;4.41;7;;25;;;Hülsenfrüchte
;20819;Weiße Bohnen, 25kg;25kg, 4.20 €/Einheit;kbA;CN;1kg;4.07;7;;25;;;Hülsenfrüchte
;40811;Linsen schwarz (Beluga), 6/500g;6/500g, 2.74 €/Einheit;kbA;CA;500g;2.66;7;;6;;;Hülsenfrüchte
;40825;Bohnen schwarz (black turtle), 6/500g;6/500g, 2.58 €/Einheit;kbA;CN;500g;2.5;7;;6;;;Hülsenfrüchte
;40810;Linsen braun (Teller, Laird), 6/500g;6/500g, 3.09 €/Einheit;kbA;TR/IT;500g;3;7;;6;;;Hülsenfrüchte
;40812;Berglinsen grün (Typ du Puy), 6/500g;6/500g, 2.69 €/Einheit;kbA;CA;500g;2.61;7;;6;;;Hülsenfrüchte
;40815;Berglinsen braun (Gourmet), 6/500g;6/500g, 2.29 €/Einheit;kbA;TR;500g;2.22;7;;6;;;Hülsenfrüchte
;40804;Erbsen grün, 6/500g;6/500g, 2.09 €/Einheit;kbA;IT;500g;2.03;7;;6;;;Hülsenfrüchte
;40807;Hülsenfrüchte Mix, 6/500g;6/500g, 2.59 €/Einheit;kbA;DE;500g;2.51;7;;6;;;Hülsenfrüchte
;40808;Kidneybohnen rot, 6/500g;6/500g, 2.74 €/Einheit;kbA;CN;500g;2.66;7;;6;;;Hülsenfrüchte
;40806;Kichererbsen, 6/500g;6/500g, 2.59 €/Einheit;kbA;TR;500g;2.51;7;;6;;;Hülsenfrüchte
;40822;Linsen rot, 6/500g;6/500g, 3.49 €/Einheit;kbA;TR;500g;3.39;7;;6;;;Hülsenfrüchte
;42717;Lupinen weiss ganz, 6/500g;6/500g, 3.29 €/Einheit;kbA;DE;500g;3.19;7;;6;;;Hülsenfrüchte
;40814;Mungbohnen, 6/500g;6/500g, 2.99 €/Einheit;kbA;CN;500g;2.9;7;;6;;;Hülsenfrüchte
;40826;Pintobohnen (Borlotti), 6/500g;6/500g, 2.59 €/Einheit;kbA;CN;500g;2.51;7;;6;;;Hülsenfrüchte
;40820;Weiße Bohnen, 6/500g;6/500g, 3.19 €/Einheit;kbA;CN;500g;3.09;7;;6;;;Hülsenfrüchte
;40827;Weiße Bohnen Riesen, 6/500g;6/500g, 3.29 €/Einheit;kbA;CN;500g;3.19;7;;6;;;Hülsenfrüchte
;20401;Amaranth, 25kg;25kg, 3.54 €/Einheit;kbA;IN/PE;1kg;3.43;7;;25;;;Getreide
;40554;Buchweizen, 5kg;5kg, 3.99 €/Einheit;kbA;CN;250g;0.97;7;;20;;;Getreide
;20402;Buchweizen geschält, 25kg;25kg, 3.27 €/Einheit;kbA;CN;1kg;3.17;7;;25;;;Getreide
;23351;Buchweizen geschält Europa, 25kg;25kg, 5.09 €/Einheit;kbA;PL;1kg;4.94;7;;25;;;Getreide
;20404;Buchweizengrütze, 25kg;25kg, 3.18 €/Einheit;kbA;CN/LT;1kg;3.08;7;;25;;;Getreide
;20604;Buchweizenflocken, 25kg;25kg, 4.92 €/Einheit;kbA;CN;1kg;4.77;7;;25;;;Getreide
;40549;Buchweizenmehl, 5kg;5kg, 3.69 €/Einheit;kbA;CN;250g;0.89;7;;20;;;Getreide
;20830;Buchweizen geröstet, 25kg;25kg, 5.86 €/Einheit;kbA;CN;1kg;5.68;7;;25;;;Getreide
;25060;Buchweizen geröstet, 8kg;8kg, 6.61 €/Einheit;kbA;CN;500g;3.21;7;;16;;;Getreide
;40520;Bulgur grob, 5kg;5kg, 2.79 €/Einheit;kbA;TR;250g;0.68;7;;20;;;Getreide
;20416;Bulgur medium, 25kg;25kg, 2.00 €/Einheit;kbA;TR;1kg;1.94;7;;25;;;Getreide
;20414;Couscous Vollkorn, 25kg;25kg, 2.73 €/Einheit;kbA;IT;1kg;2.65;7;;25;;;Getreide
;20405;Dinkel, 25kg;25kg, 2.63 €/Einheit;kbA;DE;1kg;2.55;7;;25;;;Getreide
;20412;Dinkel Demeter, 25kg;25kg, 3.48 €/Einheit;kbdA*;DE;1kg;3.38;7;;25;;;Getreide
;20517;Dinkelvollkornmehl, 25kg;25kg, 2.63 €/Einheit;kbA;DE/SK;1kg;2.55;7;;25;;;Getreide
;20519;Dinkelmehl Type 630, 25kg;25kg, 2.74 €/Einheit;kbA;DE/SK;1kg;2.66;7;;25;;;Getreide
